Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,RTX,PFE,PG,TRV,UNH,V,VZ,WBA,WMT,XOM,
20161013,29.25,60.41,133.38,86.97,30.17,100.79,91.12,75.35,167.42,126.29,153.72,36.97,118.26,67.74,41.76,115.41,170.02,62.51,56.92,52.03,62.84,31.03,88.24,115.06,134.19,81.87,50.29,78.2,68.23,86.56,
20161014,29.41,60.15,133.5,87.67,30.18,101.08,91.3,76.02,170.52,126.42,154.45,37.45,117.56,67.52,41.67,114.09,170.33,62.14,57.42,51.62,63.03,30.94,88.43,115.08,133.92,82.45,50.28,78.31,68.45,86.54,
20161017,29.39,59.9,134,87.29,30.22,101.36,90.83,75.48,169,125.14,154.77,37.29,118.49,67.17,41.6,112.41,170.21,61.52,57.22,51.03,62.75,30.79,87.83,114.98,134.13,82.15,50.43,78.01,68.22,86.54,
20161018,29.37,60.08,135.1,87.22,30.44,101.79,91.17,76.46,172.63,125.74,150.72,37.75,115.41,67.7,41.97,111.25,169.95,62.09,57.66,51.22,62.92,30.97,87.45,115.18,143.39,81.58,50.27,78.08,68.87,86.77,
20161019,29.28,61.25,136.18,88,30.35,102.27,91.93,76.8,174.51,125.89,151.26,35.51,114.59,68.35,42.05,111.26,169.91,61.87,57.53,51.8,62.78,30.88,85.54,116.23,144.37,82.81,50.38,77.18,68.89,87.17,
20161020,29.27,66.78,135.84,86.63,30.16,101.87,92.03,76.64,174.51,126.25,151.52,35.43,114.87,68.26,41.93,110.57,169.86,61.92,57.25,51.89,62.48,30.83,84.93,109.52,145.07,82.5,49.14,81.02,68.73,87.21,
20161021,29.15,67.36,135.63,86.33,30.15,101.3,93.03,77.04,174.67,126.6,149.63,35.15,113.44,68.49,42.13,113.93,169.5,61.2,59.66,51.77,62.09,30.49,84.33,108.35,145.37,82.35,48.2,81.57,68.34,86.62,
20161024,29.41,67.09,137.45,85.99,30.46,100.66,93.37,77.24,175.12,127.78,150.57,35.26,113.61,68.87,42.56,113.57,171.27,60.75,61,51.87,62.63,30.44,84.1,109.07,144.69,83.17,48.21,83.11,69.19,86.91,
20161025,29.56,66.74,139.02,84.48,30.34,100.77,92.75,77.06,175.55,123.34,150.88,35.1,113.96,68.8,42.54,112.72,166.23,61.95,60.99,51.05,63.79,30.58,86.97,109.03,143.78,82.03,47.84,82.45,69.36,86.72,
20161026,28.9,66.8,145.54,84.13,30.55,101.19,93.49,76.56,177.07,122.71,151.81,34.92,114.56,69.13,42.44,112.11,166.51,60.87,60.63,51.97,63.57,30.69,87.4,108.82,142.23,81.75,47.63,82.3,69.59,87.09,
20161027,28.62,66.93,143.31,83.01,30.38,99.92,94.02,77.7,177.75,122.26,153.35,34.81,115.7,69.23,42.12,112.08,165.76,61.29,60.1,51.89,62.97,30.77,86.58,108.02,141.94,81.92,48.54,82.16,69.83,86.92,
20161028,28.43,66.45,143.01,83.88,30.59,103.82,93.85,76.79,177.14,123.58,152.61,34.74,115.33,69.11,42.23,112.1,165.77,58.84,59.87,52.02,64.09,30.25,86.84,108.43,140.35,82.22,48.21,81.1,69.99,84.78,
20161031,28.39,66.42,142.43,83.46,30.68,104.75,92.69,76.63,178.24,122.01,153.69,34.87,115.99,69.26,42.4,112.57,165.3,58.72,59.92,50.18,64.32,30.04,86.8,108.18,141.33,82.51,48.1,82.73,70.02,83.32,
20161101,27.87,66.25,142.41,82.24,30.48,106.48,92.39,76.59,178.06,119.89,152.79,34.52,115.34,68.97,42.12,112.25,164.25,59.3,59.8,49.62,64.2,29.43,86.85,106.24,139.43,81.62,47.66,82.46,69.3,83.65,
20161102,27.9,65.45,140.75,81.11,30.39,105.39,91.91,76.33,176.58,120.29,151.95,34.6,114.86,68.68,42.05,112.39,165.73,58.84,59.43,49.72,63.9,29.02,86.74,105.62,138.98,80.58,46.94,81.93,69.45,83.45,
20161103,27.46,65.33,140.02,81.27,30.32,105.39,93.37,75.85,176.21,120.18,152.37,33.93,115.03,68.38,42.03,111.72,166.83,58.43,59.21,49.73,63.59,28.32,86.6,105.72,137.83,80.65,46.87,80.78,69.63,83.66,
20161104,27.21,65.51,139.54,82.31,30.19,104.78,92.45,75.66,175.92,120.91,152.43,33.61,115.11,67.76,41.69,111.04,166.48,58.82,58.71,49.96,63.77,28.42,85.08,104.67,137.71,80.36,47.08,80.35,69.16,83.57,
20161107,27.6,67,143.03,83.75,30.94,106.85,94.43,76.4,181.48,123.75,155.72,34.69,116.66,69.88,42.46,112.82,169.74,60.05,60.42,50.91,64.85,28.78,86.56,105.36,141.93,82.51,47.46,81.45,69.78,85.45,
20161108,27.77,67.07,142.2,84.68,31,107.29,94.38,76.09,181.92,124.25,155.17,34.74,117.05,70.03,42.88,114.11,171.03,60.51,60.47,51.08,65.05,28.42,87.46,108.01,142.9,82.88,47.65,80.09,69.79,85.31,
20161109,27.72,68.74,145.09,91.2,31.36,107.64,94.64,76.72,192.63,126.02,154.81,34.75,120.31,73.25,42.27,114.98,170.39,64.18,60.17,51.12,65.96,30.43,85.93,106.94,141.9,83.24,47.86,81.54,71.1,86.25,
20161110,26.95,70.11,147.69,93.45,31,107.79,94.96,77.11,200.87,129.03,160.22,34.5,119.54,76.65,40.94,114.51,174.28,64.96,58.7,50.39,68.22,31.73,82.96,109.62,146.13,81.87,46.69,80.87,71.39,87.05,
20161111,27.11,70.5,148.52,93.01,31.36,106.64,97.68,76.4,203.94,129.85,161.27,34.61,118.47,76.69,41.03,114.22,175.08,63.95,59.02,50.77,68.51,30.87,83.58,110.28,146.42,81.88,46.69,81.05,71.23,85.67,
20161114,26.43,72.42,149.99,94.17,31.37,106.59,97.92,76.13,209.18,127.67,158.21,34.48,116.6,79.51,41.17,117.86,172.91,63.53,58.12,50.21,67.88,30.67,83,112.18,152.28,78.38,46.18,81.76,70.49,85.28,
20161115,26.78,72.47,148.11,94.44,31.7,108.96,97.7,75.72,211.19,124.4,158.67,34.91,116.32,79.36,41.44,118.32,174.24,63.65,58.87,50.13,67.76,30.53,83.62,111.85,152.23,78.57,47.37,83.28,71.42,86.82,
20161116,27.5,71.68,146.44,93.35,31.57,108.35,99.12,75.73,206.26,125.33,159.29,34.84,116.36,77.4,41.26,119.21,172.01,62.63,59.65,50.68,67.31,30.28,83.19,111.35,151.5,80.08,47.93,83.19,71.39,85.75,
20161117,27.49,71.78,145.33,92.78,30.05,108.12,99.37,75.99,209.63,128.93,159.8,35.02,116.57,78.02,41.12,119.45,172.77,62.7,60.64,51.59,67.15,30.06,83.07,111.18,150.77,81.07,47.84,83.99,69.19,85.23,
20161118,27.52,71,146.35,92.34,30.18,109.2,98.24,75.8,210.35,128.33,160.39,34.95,115.36,77.71,40.91,120,172.96,61.87,60.35,51.1,67.02,29.82,82,111.82,149.45,80.82,48.07,83.27,68.54,85.28,
20161121,27.93,71.54,147.02,92.9,30.05,110.18,97.63,76.9,211.08,128.22,162.77,34.98,115,78.05,41.36,119.5,171.52,62.3,60.86,51.28,67.24,29.91,82.64,111.84,150.41,81.69,48.31,84.42,69.37,86.49,
20161122,27.95,71.72,149.52,93.62,29.89,110.62,97.71,77.37,211.11,130.98,162.67,35.48,112.74,78.53,41.37,119.69,171.91,61.7,61.12,51.71,67.3,29.68,82.76,112.4,152.26,79.93,49.49,83.92,70.12,86.68,
20161123,27.81,72.88,149.74,96.18,29.71,111,98.26,77,212.31,131.21,161.98,35.2,113.07,78.86,41.12,120.14,172.25,61.64,60.4,51.34,68.03,29.77,82.68,113.07,153.54,79.57,50.23,84.05,70.83,86.92,
20161125,27.95,72.86,150.04,95.81,30.09,111,98.82,77.16,211.38,131.57,163.14,35.44,114.13,78.83,41.53,120.66,173.49,62.21,60.53,51.52,68.46,30.02,83.46,113.45,152.81,80.13,50.67,84.43,71.23,87.12,
20161128,27.89,72.13,149.77,94.9,29.92,110.5,98.97,77.36,210.35,130.64,164.52,35.51,113.13,78.32,41.75,121.82,172.5,61.8,60.61,51.01,68.25,29.88,83.07,113.81,152.11,79.08,51.12,85.35,71.19,86.47,
20161129,27.87,71.49,151.64,94.04,29.83,109.34,99.67,76.89,211.75,129.62,163.53,35.31,112.48,78.92,41.15,120.68,172.77,62.19,61.09,50.63,68.49,30.24,82.89,113.7,157.59,79.15,50.96,85.53,71.37,85.9,
20161130,27.63,72.04,150.56,95.56,29.82,111.56,99.12,79.35,219.29,129.4,162.22,34.7,111.3,80.17,40.35,119.27,171.74,61.19,60.26,50.07,67.79,30.45,82.46,113.35,158.32,77.32,49.9,84.73,70.43,87.3,
20161201,27.37,72.53,152.39,96.24,29.45,113.29,98.94,79.91,226.63,129.47,159.82,33.76,111.38,81.79,40.17,118.47,172.63,60.76,59.2,50.65,67.64,29.8,81.86,115.41,160.94,75.43,49.87,84.22,70.67,87.24,
